,aerobic_lb,aerobic_EX_cm_e,aerobic_EX_lys__L_e,aerobic_EX_dmso_e,anaerobic_lb,anaerobic_EX_cm_e,anaerobic_EX_lys__L_e,anaerobic_EX_dmso_e
pepB,41.99932383835659,41.99932383835659,41.99932383835659,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
tolC,41.99932383835659,41.99932383835659,41.99932383835659,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
atoE,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.01542549942021,33.01542549942021,33.01542549942021,35.72820206842127
gor,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
pepN,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
idnD,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
yidK,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
napC,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
pstS,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
gadC,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
spoT,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
fecB,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
eutB,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
proV,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
mdtJ,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
metL,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
kefB,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
xapA,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
guaD,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
mtlD,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
fruA,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
oppF,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
proP,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
ytfQ,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
glpT,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
speC,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
yiaO,41.999323838356695,41.999323838356695,41.999323838356695,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594764
deoD,39.78715440851737,39.78715440851737,39.78715440851737,42.46320039634089,30.835031653905855,30.835031653905855,30.835031653905855,33.525149866070905
metQ,41.76604767422856,41.76604767422856,41.76604767422856,44.43554387174194,32.867484253308795,32.867484253308795,32.867484253308795,35.53696073380061
hybC,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
narK,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
asnB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gltK,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
glnQ,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
fecD,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
uxuA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
sdhD,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
thiP,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
fadB,41.33171765261389,41.33171765261389,41.33171765261389,43.97345344650445,32.52569393319804,32.52569393319804,32.52569393319804,35.16741041801257
thiE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcuB,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
dsbG,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
dadA,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
cpdB,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
btuC,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
entA,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
acrF,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
frmA,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
frc,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947559,33.0510578527157,33.0510578527157,33.0510578527157,35.73544406594764
deoC,38.180752119183246,38.180752119183246,38.180752119183246,40.82788347995126,29.356643953557406,29.356643953557406,29.356643953557406,32.00374493022353
mtr,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
garK,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
hpt,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
modB,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
sufS,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
glxK,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
fldB,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
mmuM,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
oppD,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
dcuA,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
tdk,41.982941121811194,41.982941121811194,41.982941121811194,44.66630016404724,33.03816569058595,33.03816569058595,33.03816569058595,35.72150481048629
ttdA,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
ykgF,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
dacC,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
frlC,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
argC,41.999323838356624,41.999323838356624,41.999323838356624,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594771
shiA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
znuC,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
fhuA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
puuB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mgtA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
cysW,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
metA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
menD,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
cdh,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
cusB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
allC,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
trxA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
aroG,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gntK,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pck,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
frlD,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
frdA,41.22462113447012,41.22462113447012,41.22462113447012,43.923398319202434,32.228456531718045,32.228456531718045,32.228456531718045,34.927213564516755
solA,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
malS,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
fabF,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gcvP,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
fecC,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
atoD,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
glpA,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ygbL,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
hisP,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
hybO,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
amn,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ccmC,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
trpA,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
acpT,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
rfbB,41.99932383835663,41.99932383835663,41.99932383835663,44.68372998947557,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pntB,41.99932383835663,41.99932383835663,41.99932383835663,44.683729989475594,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
iaaA,41.99932383835663,41.99932383835663,41.99932383835663,44.683729989475594,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
sseA,41.99932383835663,41.99932383835663,41.99932383835663,44.683729989475594,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pdxJ,41.99932383835663,41.99932383835663,41.99932383835663,44.683729989475594,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
moeA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gph,41.99932383835677,41.99932383835677,41.99932383835677,44.683729989475495,33.05105785271574,33.05105785271574,33.05105785271574,35.73544406594768
citT,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pflB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
hyfA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
uxaB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
hcaT,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
manA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
hisQ,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
bglX,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mgsA,41.85802244723145,41.85802244723145,41.85802244723145,44.533397254775494,32.939877146261644,32.939877146261644,32.939877146261644,35.61523333216697
mdh,40.59945122408032,40.59945122408032,40.59945122408032,43.30987590023229,31.564465590802776,31.564465590802776,31.564465590802776,34.274869940701414
pykA,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
nhaA,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
hybA,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
aspC,41.29376953775109,41.29376953775109,41.29376953775109,43.99053486011106,32.30431075631691,32.30431075631691,32.30431075631691,35.00105595677745
wbbJ,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
fepC,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
hisA,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
mhpT,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
artI,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
fucK,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
narI,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
thrB,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
guaC,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
modA,41.99932383835664,41.99932383835664,41.99932383835664,44.683729989475665,33.05105785271572,33.05105785271572,33.05105785271572,35.735444065947654
nuoC,39.42577907535798,39.42577907535798,39.42577907535798,41.22497950573894,32.22845653171809,32.22845653171809,32.22845653171809,34.027627886917195
exuT,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
caiC,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
corA,41.99908106597618,41.99908106597618,41.99908106597618,44.68347170018639,33.05086680620207,33.05086680620207,33.05086680620207,35.735237502755815
livF,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
yqeA,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
purT,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
fucI,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
pdxY,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
paaJ,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
rfbA,41.999323838356645,41.999323838356645,41.999323838356645,44.683729989475516,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
deoA,41.64856530171075,41.64856530171075,41.64856530171075,44.32003858402919,32.706059794569235,32.706059794569235,32.706059794569235,35.39069044717434
mltA,41.99932383835662,41.99932383835662,41.99932383835662,44.68372998947553,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
adhE,41.99932383835662,41.99932383835662,41.99932383835662,44.68372998947553,33.05105785271578,33.05105785271578,33.05105785271578,35.735444065947654
tdh,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pbpG,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
dmsB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
codB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
manX,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ddlB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
sodA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gadB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ppx,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ynfH,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mltC,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ompG,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
bioB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actP,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
codA,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
nirD,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
kbaZ,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
livH,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
purU,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
garR,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
trpE,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
plsX,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
oppA,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
caiB,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
potE,41.8332404637881,41.8332404637881,41.8332404637881,44.50703131943214,32.92036073403292,32.92036073403292,32.92036073403292,35.59413180916353
puuE,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
hycF,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
speA,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
malK,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
hycE,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
artM,41.99932383835665,41.99932383835665,41.99932383835665,44.683729989475594,33.05105785271575,33.05105785271575,33.05105785271575,35.73544406594766
nuoE,39.42577907535805,39.42577907535805,39.42577907535805,41.224979505738936,32.228456531718045,32.228456531718045,32.228456531718045,34.0276278869172
nrdG,41.999323838356645,41.999323838356645,41.999323838356645,44.68372998947556,33.051057852715736,33.051057852715736,33.051057852715736,35.73544406594766
frdC,41.224621134470176,41.224621134470176,41.224621134470176,43.92339831920241,32.22845653171805,32.22845653171805,32.22845653171805,34.92721356451674
leuA,41.99932383835668,41.99932383835668,41.99932383835668,44.68372998947555,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947604
yiaM,41.99932383835668,41.99932383835668,41.99932383835668,44.68372998947555,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947604
btuE,41.99932383835668,41.99932383835668,41.99932383835668,44.68372998947555,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947604
fadD,41.99932383835668,41.99932383835668,41.99932383835668,44.68372998947555,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947604
livJ,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
pstB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mltF,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
plsB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mdaB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gpt,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ppk,40.7845541315642,40.7845541315642,40.7845541315642,43.3913177166824,32.09486193593925,32.09486193593925,32.09486193593925,34.70158651584064
focA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
apt,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
tauB,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
gltL,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
mazG,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
ansA,41.99932383835661,41.99932383835661,41.99932383835661,44.683729989475566,33.05105785271572,33.05105785271572,33.05105785271572,35.73544406594764
thiI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leuB,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
nrfD,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
sufC,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
grxC,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
dacA,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
gloA,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
frmB,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
panE,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
cysP,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
nagZ,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
gsk,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
nudC,41.999323838356595,41.999323838356595,41.999323838356595,44.6837299894756,33.051057852715736,33.051057852715736,33.051057852715736,35.735444065947625
